id;direction;distance;len;Кол-во пиков;Сред.зн.пика;Min;Max;Медиана;Смещение низ;Смещение верх;Смещение;Mean;Геом.сред.;Гарм.сред.;Сумма;Размах;Ниж.квартиль;Верх.квартиль;Дисперсия;Асимметрия;Куртозис;Std откл.; Коэф.вариации;Std ошибка;X0;X1;X2
0;4;4708;1077;89;38.54;1.484;84.409;12.846;11.362;71.564;13.701;15.496;8.585;4.454;16689.083;82.926;2.052;25.456;198.735;0.912;0.6;14.097;0.91;0.43;0;0;1
0;4;4986;1077;94;38.852;1.595;70.138;10.811;9.216;59.328;13.445;15.403;8.417;4.439;16588.954;68.544;2.048;25.707;210.477;0.943;0.244;14.508;0.942;0.442;0;0;1
0;4;5086;1077;93;44.075;1.339;93.837;15.301;13.962;78.535;15.095;18.021;9.911;4.701;19408.686;92.498;2.456;28.493;263.644;0.984;0.788;16.237;0.901;0.495;0;0;1
0;4;5175;1077;91;41.185;1.249;80.24;16.168;14.919;64.073;18.887;17.798;10.56;5.027;19168.083;78.992;3.476;26.19;214.936;0.866;0.45;14.661;0.824;0.447;0;0;1
0;4;5313;1077;104;41.948;1.144;74.297;17.126;15.982;57.17;21.848;19.412;12.858;6.412;20906.894;73.153;8.805;28.085;204.625;0.816;0.387;14.305;0.737;0.436;0;0;1
0;4;5396;1077;129;40.257;2.057;79.467;20.144;18.087;59.323;23.365;21.372;17.232;12.866;23018.127;77.41;12.011;28.843;165.409;0.93;1.33;12.861;0.602;0.392;0;0;1
0;4;5534;1077;123;41.063;3.329;109.377;19.621;16.292;89.756;15.362;21.826;18.125;14.847;23506.733;106.048;11.293;28.458;181.62;1.409;3.278;13.477;0.617;0.411;0;0;1
0;4;5627;1077;115;45.332;3.823;96.513;20.086;16.263;76.426;17.546;22.796;18.561;14.842;24551.363;92.69;10.879;30.445;210.35;1.19;1.715;14.503;0.636;0.442;0;0;1
0;4;5723;1077;120;40.12;3.741;59.658;19.658;15.917;40.0;28.465;21.584;18.228;14.973;23245.861;55.916;11.86;29.783;141.163;0.657;-0.229;11.881;0.55;0.362;0;0;1
0;2;5798;1077;103;42.493;3.403;72.726;19.79;16.387;52.937;23.638;22.3;19.064;16.021;24016.748;69.324;12.742;29.622;150.324;0.904;0.499;12.261;0.55;0.374;0;1;0
0;2;5834;1077;102;43.382;2.931;94.693;17.992;15.061;76.701;16.413;21.322;17.785;14.783;22963.543;91.762;11.692;26.839;181.933;1.519;2.859;13.488;0.633;0.411;0;1;0
0;2;5686;1077;113;43.844;3.249;92.125;20.15;16.9;71.976;19.015;22.783;18.927;15.405;24537.269;88.876;12.492;29.711;192.405;1.278;2.359;13.871;0.609;0.423;0;1;0
0;2;5575;1077;119;44.144;2.538;82.353;20.073;17.535;62.28;21.97;22.822;18.781;14.984;24579.16;79.815;12.223;30.87;190.792;1.026;1.154;13.813;0.605;0.421;0;1;0
0;2;5475;1077;120;48.987;2.936;92.757;21.041;18.105;71.716;20.157;23.855;19.291;15.114;25691.834;89.821;11.921;32.376;224.642;0.968;0.717;14.988;0.628;0.457;0;1;0
0;2;5377;1077;127;40.618;3.059;72.809;20.523;17.465;52.286;25.039;21.863;18.326;14.769;23546.063;69.751;11.866;29.138;149.735;0.809;0.659;12.237;0.56;0.373;0;1;0
0;2;5164;1077;122;39.944;1.807;77.974;19.056;17.249;58.918;22.646;20.799;16.765;12.535;22400.87;76.167;11.22;28.624;156.66;0.857;0.969;12.516;0.602;0.381;0;1;0
0;2;4981;1077;97;39.982;1.132;79.063;16.218;15.086;62.845;19.358;18.234;11.775;5.73;19638.064;77.931;7.276;27.167;184.729;0.763;0.419;13.591;0.745;0.414;0;1;0
0;2;4872;1077;93;40.424;1.154;75.644;16.122;14.969;59.522;20.095;17.862;10.95;5.205;19237.776;74.49;4.295;26.256;202.983;0.883;0.532;14.247;0.798;0.434;0;1;0
0;2;4701;1077;90;32.372;1.548;55.07;7.867;6.319;47.204;11.806;13.058;7.355;4.137;14063.603;53.522;2.084;23.293;142.88;0.707;-0.615;11.953;0.915;0.364;0;1;0
0;2;4622;1077;94;35.827;1.483;56.92;10.634;9.152;46.286;16.508;14.923;8.26;4.3;16072.419;55.438;2.021;26.265;175.587;0.585;-0.891;13.251;0.888;0.404;0;1;0
0;2;4529;1077;92;37.125;1.568;69.149;8.159;6.591;60.99;9.753;14.389;7.799;4.286;15496.906;67.581;2.173;25.121;191.625;0.876;-0.166;13.843;0.962;0.422;0;1;0
0;2;4409;1077;87;13.14;2.59;28.236;4.055;1.465;24.181;5.713;6.038;5.159;4.577;6503.201;25.646;3.397;7.98;14.745;1.616;2.561;3.84;0.636;0.117;0;1;0
0;2;4329;1077;79;8.187;2.549;12.457;3.832;1.283;8.625;12.946;4.624;4.33;4.097;4979.833;9.908;3.401;5.399;3.376;1.387;1.451;1.838;0.397;0.056;0;1;0
0;2;4222;1077;82;9.195;2.725;15.929;4.014;1.289;11.915;9.759;4.962;4.576;4.289;5343.661;13.204;3.437;6.074;5.022;1.609;2.43;2.241;0.452;0.068;0;1;0
0;2;4146;1077;83;11.648;2.79;20.97;4.195;1.405;16.775;7.727;5.672;5.024;4.578;6108.775;18.179;3.488;6.846;10.285;1.748;3.018;3.207;0.565;0.098;0;1;0
0;2;4041;1077;88;5.132;2.572;6.045;3.97;1.398;2.075;40.251;4.014;3.942;3.869;4323.342;3.473;3.453;4.628;0.569;0.114;-0.75;0.754;0.188;0.023;0;1;0
0;2;3937;1077;80;5.474;3.021;5.979;4.351;1.331;1.628;44.981;4.365;4.301;4.236;4701.497;2.958;3.758;4.968;0.557;0.086;-1.015;0.746;0.171;0.023;0;1;0
0;2;3743;1077;82;6.408;3.531;6.956;5.187;1.656;1.769;48.36;5.177;5.104;5.03;5575.224;3.425;4.481;5.884;0.735;-0.028;-1.06;0.857;0.166;0.026;0;1;0
0;2;3584;1077;79;5.105;2.85;5.548;4.193;1.343;1.355;49.785;4.197;4.147;4.096;4519.732;2.698;3.763;4.698;0.403;-0.116;-0.864;0.635;0.151;0.019;0;1;0
0;2;3484;1077;82;5.441;2.911;5.929;4.409;1.498;1.52;49.627;4.404;4.34;4.275;4742.574;3.018;3.802;5.009;0.543;-0.067;-1.043;0.737;0.167;0.022;0;1;0
0;4;3639;1077;81;5.586;3.092;6.102;4.541;1.449;1.561;48.143;4.544;4.482;4.419;4894.395;3.011;3.936;5.158;0.549;-0.06;-0.997;0.741;0.163;0.023;0;0;1
0;4;3761;1077;81;4.713;2.592;5.074;3.852;1.26;1.223;50.753;3.84;3.792;3.743;4135.459;2.483;3.374;4.317;0.359;-0.067;-0.996;0.599;0.156;0.018;0;0;1
0;4;4006;1077;69;5.736;3.132;6.436;4.673;1.54;1.763;46.624;4.636;4.571;4.505;4992.578;3.304;4.057;5.228;0.582;-0.081;-0.957;0.763;0.165;0.023;0;0;1
0;4;4137;1077;79;5.422;2.994;5.929;4.422;1.428;1.507;48.652;4.409;4.348;4.287;4748.666;2.934;3.787;4.971;0.522;-0.052;-1.011;0.722;0.164;0.022;0;0;1
0;4;4236;1077;73;5.569;3.051;6.025;4.508;1.457;1.517;48.982;4.496;4.431;4.364;4841.835;2.974;3.889;5.09;0.57;-0.038;-1.022;0.755;0.168;0.023;0;0;1
0;4;4494;1077;93;5.725;3.045;6.442;4.688;1.643;1.754;48.364;4.649;4.582;4.514;5006.911;3.397;3.997;5.322;0.604;-0.084;-1.091;0.777;0.167;0.024;0;0;1
0;4;4677;1077;83;5.105;2.832;5.636;4.145;1.313;1.491;46.836;4.148;4.093;4.038;4467.274;2.804;3.645;4.688;0.442;-0.045;-0.929;0.665;0.16;0.02;0;0;1
0;4;4763;1077;80;4.791;2.673;5.243;3.846;1.173;1.397;45.642;3.867;3.815;3.764;4164.487;2.57;3.299;4.396;0.399;0.149;-1.12;0.632;0.163;0.019;0;0;1
0;4;4889;1077;82;4.581;2.535;5.16;3.766;1.232;1.393;46.924;3.744;3.695;3.646;4031.828;2.625;3.267;4.204;0.355;-0.052;-1.0;0.596;0.159;0.018;0;0;1
0;4;5006;1077;87;5.35;3.082;5.863;4.355;1.273;1.507;45.792;4.359;4.305;4.252;4694.213;2.78;3.774;4.924;0.462;0.095;-1.093;0.68;0.156;0.021;0;0;1
0;4;5116;1077;84;5.488;3.06;5.989;4.49;1.429;1.5;48.797;4.456;4.391;4.325;4798.827;2.929;3.802;5.059;0.56;-0.077;-1.106;0.748;0.168;0.023;0;0;1
0;4;5216;1077;77;5.75;3.153;6.312;4.639;1.487;1.673;47.06;4.641;4.576;4.511;4998.236;3.159;4.016;5.283;0.587;-0.009;-1.028;0.766;0.165;0.023;0;0;1
0;4;5301;1077;80;4.328;2.256;4.822;3.635;1.379;1.186;53.755;3.527;3.476;3.423;3798.042;2.565;3.005;3.994;0.344;-0.202;-1.058;0.587;0.166;0.018;0;0;1
0;4;5401;1077;84;6.179;3.244;8.04;4.739;1.495;3.302;31.171;4.776;4.7;4.624;5144.03;4.797;4.054;5.416;0.738;0.355;-0.238;0.859;0.18;0.026;0;0;1
0;4;5614;1077;100;6.037;2.922;9.446;4.448;1.526;4.998;23.391;4.509;4.421;4.338;4856.394;6.523;3.816;5.101;0.85;1.01;2.53;0.922;0.204;0.028;0;0;1
0;4;5738;1077;86;6.794;2.801;16.605;4.178;1.377;12.427;9.976;4.375;4.247;4.143;4711.615;13.804;3.592;4.888;1.508;3.145;18.048;1.228;0.281;0.037;0;0;1
0;4;5837;1077;88;6.884;3.211;13.121;4.77;1.559;8.351;15.732;4.866;4.762;4.67;5240.145;9.91;4.117;5.441;1.181;1.984;8.288;1.087;0.223;0.033;0;0;1
0;4;5944;1077;83;7.063;2.561;18.926;3.785;1.225;15.14;7.483;4.143;3.976;3.854;4462.513;16.365;3.345;4.501;2.135;3.669;20.456;1.461;0.353;0.045;0;0;1
0;4;6059;1077;84;8.343;2.661;21.227;4.055;1.394;17.172;7.509;4.483;4.205;4.025;4828.552;18.566;3.407;4.649;4.33;3.646;16.801;2.081;0.464;0.063;0;0;1
0;2;6128;1077;80;9.683;3.175;20.628;4.771;1.597;15.856;9.149;5.26;4.986;4.801;5665.325;17.453;4.128;5.602;4.793;3.654;16.969;2.189;0.416;0.067;0;1;0
0;2;6016;1077;84;8.739;2.605;23.029;3.847;1.242;19.181;6.083;4.486;4.109;3.895;4830.886;20.424;3.244;4.486;6.562;3.645;15.133;2.562;0.571;0.078;0;1;0
0;2;5923;1077;77;7.296;3.124;14.077;4.669;1.544;9.408;14.1;4.823;4.709;4.611;5194.517;10.953;4.014;5.367;1.382;2.535;11.926;1.176;0.244;0.036;0;1;0
0;2;5833;1077;88;7.441;2.763;17.185;4.024;1.261;13.161;8.746;4.406;4.218;4.086;4745.161;14.422;3.532;4.765;2.627;3.741;19.134;1.621;0.368;0.049;0;1;0
0;2;5747;1077;90;7.054;2.744;16.688;4.158;1.414;12.53;10.139;4.389;4.231;4.109;4727.182;13.943;3.526;4.858;1.977;3.357;18.311;1.406;0.32;0.043;0;1;0
0;2;5590;1077;83;7.023;3.113;14.338;4.672;1.559;9.666;13.886;4.8;4.69;4.596;5170.001;11.225;4.009;5.357;1.324;2.694;14.595;1.151;0.24;0.035;0;1;0
0;2;5482;1077;86;6.253;3.19;8.655;4.763;1.573;3.892;28.785;4.754;4.676;4.599;5120.459;5.466;4.037;5.353;0.771;0.601;0.936;0.878;0.185;0.027;0;1;0
0;2;5375;1077;71;5.858;2.776;7.751;4.405;1.629;3.346;32.741;4.43;4.361;4.292;4771.057;4.975;3.808;4.988;0.626;0.46;0.403;0.791;0.179;0.024;0;1;0
0;2;5295;1077;73;5.607;2.952;6.272;4.465;1.513;1.808;45.564;4.47;4.406;4.341;4814.691;3.321;3.867;5.086;0.567;0.077;-0.915;0.753;0.168;0.023;0;1;0
0;2;5145;1077;72;6.022;3.35;6.63;4.879;1.528;1.751;46.602;4.855;4.787;4.717;5228.804;3.28;4.16;5.504;0.649;-0.037;-1.06;0.805;0.166;0.025;0;1;0
0;2;5009;1077;78;5.883;3.228;6.496;4.755;1.527;1.74;46.734;4.723;4.655;4.586;5086.259;3.267;4.05;5.38;0.629;0.012;-1.078;0.793;0.168;0.024;0;1;0
0;2;4904;1077;74;6.181;3.381;6.706;4.973;1.592;1.733;47.89;4.973;4.905;4.836;5355.605;3.325;4.263;5.683;0.669;0.044;-1.124;0.818;0.164;0.025;0;1;0
0;2;4811;1077;76;6.007;3.327;6.513;4.834;1.507;1.679;47.311;4.844;4.776;4.708;5217.099;3.186;4.169;5.526;0.644;0.009;-1.07;0.802;0.166;0.024;0;1;0
0;2;4698;1077;81;4.501;2.57;4.967;3.746;1.176;1.22;49.066;3.702;3.658;3.613;3987.387;2.396;3.248;4.136;0.319;-0.093;-0.931;0.565;0.152;0.017;0;1;0
0;2;4590;1077;80;5.723;3.14;6.17;4.693;1.554;1.477;51.267;4.653;4.593;4.532;5011.737;3.031;4.049;5.244;0.543;-0.103;-0.975;0.737;0.158;0.022;0;1;0
0;2;4242;1077;77;5.679;3.104;6.137;4.644;1.54;1.493;50.779;4.614;4.549;4.482;4969.087;3.033;3.977;5.236;0.584;-0.07;-1.076;0.764;0.166;0.023;0;1;0
0;2;4106;1077;86;5.547;2.88;6.14;4.522;1.642;1.618;50.367;4.474;4.408;4.34;4818.667;3.26;3.842;5.062;0.576;-0.075;-0.985;0.759;0.17;0.023;0;1;0
0;2;3967;1077;73;5.197;2.76;5.844;4.222;1.461;1.623;47.382;4.184;4.124;4.063;4506.487;3.084;3.567;4.724;0.489;-0.028;-0.99;0.699;0.167;0.021;0;1;0
0;2;3858;1077;83;5.934;3.206;6.444;4.799;1.594;1.644;49.217;4.801;4.733;4.663;5170.766;3.238;4.128;5.487;0.642;-0.033;-1.116;0.801;0.167;0.024;0;1;0
0;2;3770;1077;80;6.258;3.279;6.83;5.156;1.876;1.674;52.853;5.096;5.024;4.951;5488.061;3.55;4.426;5.776;0.703;-0.108;-1.017;0.839;0.165;0.026;0;1;0
0;2;3671;1077;90;5.392;3.068;5.924;4.496;1.428;1.429;49.979;4.456;4.399;4.341;4799.324;2.856;3.879;5.013;0.491;-0.121;-1.003;0.701;0.157;0.021;0;1;0
0;2;3589;1077;85;5.892;3.307;6.425;4.75;1.443;1.675;46.277;4.794;4.73;4.664;5163.49;3.118;4.151;5.464;0.609;-0.016;-1.159;0.78;0.163;0.024;0;1;0
0;2;3502;1077;78;6.16;3.409;6.715;5.168;1.759;1.547;53.208;5.087;5.023;4.956;5479.013;3.306;4.489;5.696;0.626;-0.212;-0.893;0.791;0.156;0.024;0;1;0
0;0;3473;1077;79;5.707;3.085;6.198;4.61;1.525;1.588;48.992;4.657;4.599;4.539;5015.503;3.113;4.111;5.243;0.527;-0.057;-0.939;0.726;0.156;0.022;1;0;0
0;0;3509;1077;87;6.188;3.325;6.691;5.038;1.712;1.653;50.888;5.04;4.974;4.906;5428.06;3.365;4.456;5.698;0.646;-0.069;-0.868;0.804;0.159;0.024;1;0;0
0;0;3585;1077;84;5.284;2.327;9.028;3.592;1.265;5.436;18.877;3.768;3.675;3.589;4058.05;6.701;3.158;4.29;0.763;1.021;1.715;0.874;0.232;0.027;1;0;0
0;0;3635;1077;78;5.891;2.514;8.535;3.906;1.392;4.63;23.114;4.107;3.994;3.891;4423.101;6.022;3.384;4.721;1.022;1.039;1.29;1.011;0.246;0.031;1;0;0
0;0;3675;1077;85;11.78;2.752;19.306;4.176;1.424;15.13;8.602;5.703;5.027;4.557;6142.107;16.554;3.472;7.25;10.332;1.456;1.405;3.214;0.564;0.098;1;0;0
0;0;3710;1077;99;39.914;1.188;62.58;16.44;15.252;46.14;24.844;17.956;11.268;5.376;19338.456;61.392;5.865;26.572;184.943;0.661;-0.104;13.599;0.757;0.414;1;0;0
0;0;3749;1077;96;39.324;1.129;65.361;16.78;15.651;48.58;24.367;18.565;12.585;6.407;19994.613;64.232;9.016;27.358;168.586;0.588;-0.236;12.984;0.699;0.396;1;0;0
0;0;3795;1077;115;35.699;1.504;68.099;18.685;17.181;49.414;25.8;19.132;15.222;10.911;20604.635;66.595;9.826;27.434;124.698;0.474;-0.11;11.167;0.584;0.34;1;0;0
0;0;3848;1077;105;40.494;2.885;65.25;18.036;15.151;47.214;24.294;20.97;17.817;14.875;22584.981;62.365;11.878;27.634;140.035;0.942;0.412;11.834;0.564;0.361;1;0;0
0;0;3869;1077;100;43.623;2.421;83.435;18.819;16.398;64.616;20.241;21.566;17.751;14.207;23226.655;81.014;11.318;28.543;179.896;1.248;2.003;13.413;0.622;0.409;1;0;0
0;0;3901;1077;108;44.18;1.464;96.578;18.394;16.929;78.184;17.799;20.956;14.795;9.036;22569.443;95.114;7.98;30.914;235.572;0.926;1.012;15.348;0.732;0.468;1;0;0
0;0;3959;1077;106;48.478;1.404;86.334;19.704;18.301;66.629;21.548;21.542;12.632;6.009;23201.207;84.93;4.201;33.461;310.01;0.662;-0.265;17.607;0.817;0.537;1;0;0
0;0;4018;1077;87;59.916;1.185;119.159;12.838;11.653;106.321;9.878;21.471;10.282;4.731;23124.24;117.974;2.202;35.027;522.506;1.336;1.54;22.858;1.065;0.697;1;0;0
0;0;4063;1077;66;65.383;1.201;203.093;8.869;7.668;194.224;3.798;19.748;8.991;4.488;21268.651;201.892;2.136;30.313;600.309;2.15;6.996;24.501;1.241;0.747;1;0;0
0;0;4123;1077;58;84.178;1.23;176.5;3.226;1.997;173.274;1.139;20.702;7.113;3.494;22295.811;175.27;2.018;30.426;953.798;2.102;4.454;30.884;1.492;0.941;1;0;0
0;0;4218;1077;70;62.373;1.312;124.107;3.287;1.975;120.82;1.608;17.822;6.818;3.41;19193.967;122.795;1.924;32.08;527.461;1.391;1.069;22.967;1.289;0.7;1;0;0
0;0;4268;1077;72;66.578;1.286;144.369;2.953;1.667;141.416;1.165;18.617;6.89;3.479;20050.92;143.083;2.011;31.268;646.814;1.709;2.628;25.433;1.366;0.775;1;0;0
0;0;4348;1077;67;62.555;1.349;109.524;3.127;1.778;106.397;1.644;18.298;7.2;3.608;19707.362;108.175;2.027;33.24;521.002;1.273;0.579;22.825;1.247;0.696;1;0;0
0;0;4431;1077;81;50.964;1.919;92.819;8.291;6.372;84.528;7.01;17.952;9.221;4.92;19334.488;90.9;2.226;31.813;341.398;1.018;0.062;18.477;1.029;0.563;1;0;0
0;0;4515;1077;105;44.73;1.682;74.036;18.506;16.823;55.53;23.251;20.256;11.847;5.554;21815.514;72.353;2.016;31.862;265.501;0.626;-0.267;16.294;0.804;0.497;1;0;0
0;0;4589;1077;98;48.717;1.616;94.108;20.019;18.403;74.089;19.897;21.537;12.323;5.503;23195.262;92.492;2.057;33.202;306.956;0.669;-0.111;17.52;0.813;0.534;1;0;0
0;0;4666;1077;100;47.966;1.357;94.306;20.76;19.403;73.546;20.875;21.383;12.048;4.871;23029.942;92.949;1.662;31.505;277.57;0.587;-0.02;16.66;0.779;0.508;1;0;0
0;0;4883;1077;109;53.174;1.237;102.734;23.135;21.897;79.599;21.574;23.823;12.271;4.411;25657.148;101.497;1.563;36.55;383.958;0.645;0.037;19.595;0.823;0.597;1;0;0
0;0;5075;1077;95;56.011;1.37;107.722;23.36;21.99;84.362;20.677;24.31;13.195;4.991;26181.786;106.352;2.364;36.382;379.67;0.647;0.034;19.485;0.802;0.594;1;0;0
0;0;5426;1077;96;52.373;1.391;90.667;23.352;21.961;67.315;24.599;23.925;13.167;5.021;25767.501;89.276;1.769;36.114;351.833;0.583;-0.062;18.757;0.784;0.572;1;0;0
0;0;5655;1077;106;53.2;1.363;102.058;22.995;21.632;79.063;21.483;23.92;13.098;4.996;25762.213;100.695;2.407;35.798;366.697;0.724;0.401;19.149;0.801;0.584;1;0;0
0;0;3870;1077;50;97.042;1.424;204.857;3.422;1.997;201.435;0.982;19.443;6.8;3.864;20939.859;203.432;2.588;15.463;1182.243;2.61;6.588;34.384;1.768;1.048;1;0;0
0;0;3828;1077;76;51.285;2.201;143.123;4.386;2.185;138.737;1.551;14.207;7.511;5.281;15300.706;140.922;3.834;14.344;455.485;2.81;7.943;21.342;1.502;0.65;1;0;0
0;0;3806;1077;76;12.818;2.547;29.558;4.25;1.703;25.309;6.304;5.795;4.861;4.384;6241.52;27.012;3.838;4.82;21.022;2.652;6.813;4.585;0.791;0.14;1;0;0
0;0;3763;1077;80;7.559;2.905;16.282;4.481;1.576;11.801;11.78;4.748;4.513;4.341;5113.064;13.377;3.623;5.066;3.252;2.786;9.969;1.803;0.38;0.055;1;0;0
0;0;3729;1077;80;8.268;2.919;17.54;4.372;1.453;13.168;9.94;4.908;4.627;4.426;5286.008;14.621;3.704;5.217;4.112;2.684;8.893;2.028;0.413;0.062;1;0;0
0;0;3701;1077;91;5.539;3.016;6.108;4.465;1.45;1.643;46.878;4.507;4.441;4.374;4853.803;3.092;3.849;5.206;0.583;-0.02;-1.217;0.764;0.169;0.023;1;0;0
0;0;3617;1077;81;5.217;2.834;5.652;4.199;1.366;1.453;48.458;4.197;4.136;4.075;4519.821;2.818;3.556;4.757;0.499;0.001;-1.083;0.706;0.168;0.022;1;0;0
0;4;3698;1077;81;5.337;2.931;5.889;4.283;1.352;1.606;45.694;4.302;4.239;4.176;4633.248;2.958;3.667;4.914;0.529;0.028;-1.102;0.728;0.169;0.022;0;0;1
0;4;3814;1077;90;4.838;2.648;5.249;3.868;1.22;1.382;46.891;3.914;3.86;3.805;4215.833;2.602;3.359;4.501;0.424;0.054;-1.217;0.651;0.166;0.02;0;0;1
0;4;3923;1077;81;5.573;2.904;5.96;4.484;1.58;1.476;51.705;4.457;4.389;4.319;4800.067;3.056;3.777;5.109;0.593;-0.015;-1.057;0.77;0.173;0.023;0;0;1
0;4;4029;1077;80;4.799;2.589;5.23;3.86;1.271;1.37;48.118;3.875;3.819;3.764;4172.945;2.641;3.365;4.417;0.42;0.053;-0.981;0.648;0.167;0.02;0;0;1
0;4;4354;1077;78;5.108;2.814;5.827;4.089;1.276;1.738;42.329;4.124;4.069;4.013;4442.075;3.014;3.572;4.694;0.453;0.081;-1.023;0.673;0.163;0.021;0;0;1
0;4;4488;1077;80;5.395;2.929;6.086;4.289;1.36;1.797;43.079;4.309;4.246;4.182;4640.778;3.157;3.662;4.937;0.542;0.106;-1.101;0.736;0.171;0.022;0;0;1
0;4;4650;1077;83;5.669;3.043;6.337;4.505;1.462;1.832;44.391;4.541;4.475;4.408;4890.615;3.295;3.893;5.194;0.597;0.096;-1.057;0.773;0.17;0.024;0;0;1
0;4;4902;1077;73;6.079;3.152;6.536;4.899;1.747;1.637;51.638;4.888;4.817;4.745;5264.086;3.384;4.248;5.585;0.677;-0.025;-1.029;0.823;0.168;0.025;0;0;1
0;4;5041;1077;77;5.762;3.115;6.371;4.69;1.575;1.681;48.385;4.648;4.583;4.516;5006.385;3.256;3.98;5.297;0.595;-0.055;-1.035;0.772;0.166;0.024;0;0;1
0;4;5214;1077;77;5.512;2.955;6.15;4.476;1.521;1.674;47.603;4.461;4.398;4.333;4805.02;3.196;3.867;5.077;0.552;-0.064;-1.031;0.743;0.167;0.023;0;0;1
0;4;5361;1077;75;5.445;3.015;5.883;4.391;1.376;1.492;47.986;4.387;4.326;4.264;4724.571;2.868;3.796;4.981;0.522;-0.025;-1.06;0.722;0.165;0.022;0;0;1
0;4;5517;1077;78;5.592;3.079;6.101;4.525;1.446;1.576;47.852;4.53;4.467;4.403;4879.135;3.022;3.897;5.175;0.562;-0.012;-1.105;0.749;0.165;0.023;0;0;1
0;4;5637;1077;87;5.515;2.998;6.09;4.62;1.622;1.471;52.441;4.52;4.454;4.385;4868.271;3.092;3.867;5.139;0.576;-0.207;-1.077;0.759;0.168;0.023;0;0;1
0;4;5814;1077;89;5.284;2.875;5.77;4.255;1.379;1.515;47.653;4.316;4.257;4.198;4648.075;2.895;3.737;4.937;0.496;0.015;-1.101;0.704;0.163;0.021;0;0;1
0;4;5954;1077;75;5.588;3.0;6.138;4.455;1.454;1.684;46.344;4.495;4.434;4.373;4841.35;3.138;3.903;5.112;0.545;0.094;-1.05;0.738;0.164;0.023;0;0;1
0;4;6084;1077;87;4.562;2.534;5.08;3.786;1.252;1.293;49.187;3.742;3.692;3.642;4030.489;2.545;3.199;4.256;0.364;-0.083;-1.161;0.603;0.161;0.018;0;0;1
0;4;6301;1077;85;4.287;2.349;4.698;3.506;1.156;1.193;49.222;3.525;3.481;3.437;3796.488;2.349;3.04;4.024;0.305;-0.008;-1.237;0.552;0.157;0.017;0;0;1
0;2;5694;1077;85;5.446;2.949;5.947;4.35;1.401;1.597;46.728;4.38;4.316;4.252;4717.604;2.998;3.772;4.975;0.553;0.089;-0.974;0.744;0.17;0.023;0;1;0
0;2;5565;1077;82;5.242;2.91;5.652;4.319;1.409;1.333;51.388;4.279;4.223;4.165;4608.951;2.742;3.696;4.843;0.472;-0.1;-1.048;0.687;0.16;0.021;0;1;0
0;2;5433;1077;79;5.632;3.051;6.201;4.542;1.491;1.659;47.327;4.549;4.483;4.415;4899.599;3.15;3.976;5.17;0.592;-0.015;-0.969;0.769;0.169;0.023;0;1;0
0;2;5284;1077;87;5.701;3.172;6.22;4.572;1.401;1.648;45.941;4.617;4.553;4.488;4972.916;3.048;3.977;5.256;0.585;0.028;-1.081;0.765;0.166;0.023;0;1;0
0;2;5182;1077;77;5.302;2.904;5.723;4.272;1.368;1.451;48.52;4.309;4.25;4.191;4640.517;2.819;3.746;4.916;0.492;-0.029;-1.022;0.702;0.163;0.021;0;1;0
0;2;5040;1077;88;4.521;2.479;4.856;3.742;1.264;1.114;53.154;3.693;3.639;3.582;3977.754;2.378;3.115;4.234;0.391;-0.137;-1.195;0.626;0.169;0.019;0;1;0
0;2;4907;1077;79;5.538;2.963;6.034;4.48;1.517;1.554;49.389;4.479;4.417;4.354;4823.927;3.071;3.866;5.109;0.547;0.0;-1.059;0.74;0.165;0.023;0;1;0
0;2;4795;1077;74;5.205;2.926;5.699;4.144;1.217;1.555;43.908;4.213;4.162;4.111;4537.896;2.773;3.705;4.725;0.428;0.114;-0.969;0.654;0.155;0.02;0;1;0
0;2;4429;1077;73;4.829;2.602;5.238;3.865;1.262;1.373;47.894;3.869;3.813;3.756;4166.39;2.636;3.344;4.41;0.424;0.031;-1.048;0.651;0.168;0.02;0;1;0
0;2;4329;1077;80;4.926;2.591;5.41;4.062;1.47;1.348;52.167;4.011;3.952;3.892;4319.72;2.819;3.435;4.577;0.455;-0.125;-1.073;0.674;0.168;0.021;0;1;0
0;2;4222;1077;78;5.174;2.787;5.675;4.145;1.359;1.529;47.043;4.159;4.096;4.032;4478.919;2.888;3.567;4.765;0.512;-0.006;-1.121;0.715;0.172;0.022;0;1;0
0;2;4092;1077;73;5.56;2.898;6.202;4.482;1.584;1.721;47.936;4.48;4.413;4.344;4824.783;3.305;3.874;5.08;0.587;-0.022;-0.978;0.766;0.171;0.023;0;1;0
0;2;3930;1077;81;5.647;3.079;6.219;4.536;1.457;1.683;46.411;4.536;4.469;4.403;4885.021;3.14;3.872;5.2;0.59;0.019;-1.114;0.768;0.169;0.023;0;1;0
0;2;3807;1077;80;5.852;3.209;6.489;4.689;1.48;1.8;45.122;4.698;4.627;4.555;5059.743;3.28;3.999;5.353;0.657;0.03;-1.079;0.81;0.172;0.025;0;1;0
0;2;3670;1077;79;5.13;2.75;5.815;4.078;1.329;1.737;43.343;4.122;4.06;3.998;4439.378;3.066;3.51;4.699;0.508;0.125;-1.017;0.712;0.173;0.022;0;1;0
0;4;3640;1077;76;4.945;2.669;5.551;4.006;1.337;1.545;46.388;3.992;3.934;3.875;4299.369;2.882;3.427;4.554;0.452;-0.032;-1.114;0.673;0.168;0.02;0;0;1
