id;direction;distance;len;Кол-во пиков;Сред.зн.пика;Min;Max;Медиана;Смещение низ;Смещение верх;Смещение;Mean;Геом.сред.;Гарм.сред.;Мода;Частота;Сумма;Размах;Ниж.квартиль;Верх.квартиль;Дисперсия;Асимметрия;Куртозис;Std откл.; Коэф.вариации;Std ошибка;Тест Граббса;p_value
0;4;4538;814;168;405.935;3.446;6.568;5.038;1.592;1.53;-0.062;4.913;4.851;4.788;3.446;1;3998.844;3.122;4.222;5.584;0.588;-0.113;-1.25;0.767;0.156;0.027;0.0;1.0
0;0;4538;814;170;395.406;3.231;10.337;4.762;1.531;5.575;4.044;4.788;4.682;4.587;3.231;1;3897.645;7.105;3.882;5.246;1.154;1.409;3.163;1.074;0.224;0.038;0.0;1.0
0;0;4537;814;169;400.781;3.182;16.06;5.197;2.015;10.863;8.848;5.602;5.317;5.089;3.599;2;4560.146;12.878;4.452;5.728;4.107;1.851;3.953;2.027;0.362;0.071;0.0;1.0
0;4;4535;814;194;393.443;2.951;15.227;4.549;1.598;10.677;9.079;4.775;4.555;4.39;3.631;2;3887.256;12.275;3.663;5.115;2.953;2.538;8.284;1.719;0.36;0.06;0.0;1.0
0;2;4530;814;168;402.446;3.007;27.164;4.917;1.91;22.247;20.337;6.078;5.261;4.82;3.802;2;4947.784;24.157;3.769;5.566;18.446;2.645;6.748;4.295;0.707;0.151;0.0;1.0
0;0;4530;814;159;413.182;3.095;10.252;4.768;1.672;5.485;3.812;4.66;4.558;4.465;4.783;2;3793.001;7.157;3.847;5.19;1.068;1.481;4.651;1.033;0.222;0.036;0.0;1.0
0;2;4529;814;169;391.402;2.98;5.718;4.379;1.399;1.34;-0.059;4.417;4.369;4.321;5.108;2;3595.107;2.738;3.866;4.976;0.416;0.015;-1.145;0.645;0.146;0.023;0.0;1.0
1;4;4526;814;179;409.335;3.874;59.823;20.24;16.367;39.582;23.216;22.022;20.03;18.114;3.874;1;17926.099;55.949;14.759;27.282;92.979;0.916;0.779;9.643;0.438;0.338;0.0;1.0
0;2;4523;814;131;403.153;2.874;61.402;4.344;1.47;57.057;55.587;8.586;5.53;4.55;3.249;2;6988.656;58.528;3.418;4.923;133.15;2.66;6.199;11.539;1.344;0.404;0.0;1.0
0;4;4519;814;150;396.373;2.861;83.028;4.626;1.764;78.403;76.638;11.011;6.634;5.282;2.861;1;8963.151;80.167;3.943;8.024;252.686;2.698;6.323;15.896;1.444;0.557;0.0;1.0
0;0;4517;814;154;406.331;2.892;45.758;4.761;1.869;40.997;39.128;8.387;6.337;5.452;4.532;2;6826.933;42.865;4.393;6.932;70.813;2.409;5.041;8.415;1.003;0.295;0.0;1.0
0;2;4516;814;157;411.873;3.592;6.739;5.197;1.604;1.542;-0.063;5.165;5.098;5.03;3.96;2;4204.56;3.146;4.477;5.85;0.672;-0.107;-1.18;0.82;0.159;0.029;0.0;1.0
0;2;4514;814;114;422.246;2.094;135.487;10.633;8.539;124.854;116.315;25.034;12.16;6.62;2.094;1;20377.985;133.393;3.99;39.848;916.067;1.613;1.799;30.267;1.209;1.061;0.0;1.0
0;0;4513;814;178;404.343;2.782;21.074;4.351;1.569;16.722;15.153;5.102;4.713;4.442;2.782;1;4153.039;18.292;3.775;5.196;5.863;2.352;6.822;2.421;0.475;0.085;0.0;1.0
0;0;4506;814;138;404.094;3.12;21.417;4.817;1.697;16.6;14.903;5.3;4.937;4.706;5.0;2;4313.883;18.297;3.863;5.367;6.499;3.16;11.459;2.549;0.481;0.089;0.0;1.0
0;0;4506;814;112;409.321;2.695;153.685;4.421;1.726;149.264;147.537;18.178;7.399;5.159;4.245;2;14797.055;150.99;3.705;8.732;1094.409;2.549;5.364;33.082;1.82;1.16;0.0;1.0
0;0;4505;814;137;410.109;2.916;36.352;4.523;1.607;31.829;30.222;6.125;5.014;4.518;2.916;1;4986.078;33.436;3.529;4.986;30.515;3.028;8.996;5.524;0.902;0.194;0.0;1.0
0;4;4499;814;147;388.143;2.607;64.376;4.019;1.411;60.358;58.946;11.78;6.642;4.87;2.866;2;9588.708;61.769;3.486;10.479;225.534;1.78;1.887;15.018;1.275;0.526;0.0;1.0
0;2;4498;814;149;415.295;3.121;5.96;4.616;1.495;1.344;-0.152;4.506;4.445;4.383;4.424;2;3667.53;2.839;3.822;5.09;0.532;-0.099;-1.182;0.729;0.162;0.026;0.0;1.0
0;2;4495;814;168;422.804;2.634;4.9;3.67;1.036;1.23;0.194;3.693;3.648;3.604;3.015;2;3006.398;2.266;3.199;4.209;0.329;0.063;-1.261;0.573;0.155;0.02;0.0;1.0
0;2;4492;814;176;401.71;3.968;7.589;5.883;1.915;1.706;-0.209;5.803;5.736;5.668;5.472;2;4723.784;3.621;5.005;6.529;0.763;-0.053;-1.165;0.874;0.151;0.031;0.0;1.0
0;0;4489;814;132;411.402;2.666;39.927;4.486;1.82;35.441;33.621;7.12;5.385;4.607;3.149;2;5796.022;37.261;3.434;5.761;50.01;2.42;5.264;7.072;0.993;0.248;0.0;1.0
0;2;4482;814;169;410.947;3.29;11.059;4.998;1.708;6.06;4.352;5.026;4.948;4.872;4.634;2;4091.345;7.768;4.634;5.536;0.827;1.09;4.871;0.91;0.181;0.032;0.0;1.0
0;0;4481;814;136;392.441;2.97;12.96;5.134;2.164;7.826;5.662;5.52;5.29;5.091;4.326;2;4493.582;9.99;4.337;6.147;2.959;1.3;1.697;1.72;0.312;0.06;0.0;1.0
0;0;4478;814;168;409.185;3.356;14.312;5.175;1.819;9.137;7.318;5.519;5.305;5.128;5.3;2;4492.86;10.956;4.573;5.749;2.955;1.874;4.63;1.719;0.311;0.06;0.0;1.0
1;4;4476;814;151;418.987;3.163;5.959;4.479;1.316;1.48;0.164;4.437;4.379;4.32;3.3;2;3611.93;2.795;3.791;4.979;0.515;0.073;-1.094;0.718;0.162;0.025;0.0;1.0
0;2;4475;814;164;400.982;3.725;6.806;5.221;1.497;1.585;0.088;5.258;5.195;5.132;4.284;2;4279.844;3.081;4.565;5.974;0.658;0.089;-1.184;0.811;0.154;0.028;0.0;1.0
0;2;4475;814;162;408.506;2.632;61.724;4.354;1.722;57.37;55.648;9.049;6.157;4.975;4.469;2;7366.03;59.091;3.946;8.414;106.348;2.323;4.989;10.313;1.14;0.361;0.0;1.0
0;2;4475;814;172;406.703;2.402;94.782;3.92;1.518;90.862;89.344;12.878;6.868;4.99;3.492;2;10482.649;92.38;3.557;10.507;322.229;2.115;3.637;17.951;1.394;0.629;0.0;1.0
0;4;4472;814;141;419.27;3.186;6.017;4.535;1.349;1.483;0.134;4.564;4.503;4.441;4.217;2;3715.484;2.831;3.962;5.189;0.555;0.057;-1.061;0.745;0.163;0.026;0.0;1.0
0;4;4471;814;137;397.073;2.406;141.043;9.124;6.718;131.919;125.201;26.316;11.983;6.633;2.406;1;21421.222;138.637;3.605;38.594;1113.43;1.551;1.306;33.368;1.268;1.17;0.0;1.0
1;2;4471;814;179;407.899;3.074;77.274;26.038;22.964;51.236;28.272;28.772;25.247;21.519;12.027;2;23420.315;74.2;18.446;35.653;203.584;0.802;0.154;14.268;0.496;0.5;0.0;1.0
1;2;4471;814;192;407.885;3.503;72.506;24.796;21.292;47.711;26.418;26.013;22.913;19.554;3.503;1;21174.511;69.003;16.369;34.41;149.51;0.523;0.024;12.227;0.47;0.429;0.0;1.0
0;2;4470;814;167;406.222;3.681;7.272;5.381;1.7;1.891;0.191;5.192;5.125;5.056;3.874;2;4226.226;3.591;4.395;5.905;0.682;-0.092;-1.271;0.826;0.159;0.029;0.0;1.0
0;2;4470;814;182;412.61;3.57;10.077;5.582;2.012;4.495;2.483;5.312;5.223;5.133;6.19;2;4324.227;6.507;4.394;6.063;0.944;0.168;-0.393;0.972;0.183;0.034;0.0;1.0
0;0;4470;814;191;412.246;3.182;21.891;4.811;1.629;17.08;15.451;5.279;4.94;4.729;4.864;2;4297.095;18.709;4.106;5.198;6.315;3.498;14.074;2.513;0.476;0.088;0.0;1.0
1;2;4470;814;177;416.881;2.876;84.687;19.616;16.74;65.071;48.33;22.397;18.387;14.682;2.876;1;18230.753;81.811;12.205;29.522;200.739;1.44;2.994;14.168;0.633;0.497;0.0;1.0
0;0;4469;814;122;407.959;2.109;98.122;11.114;9.005;87.008;78.002;21.165;12.048;7.161;12.91;2;17228.684;96.013;5.137;30.519;517.272;1.528;1.534;22.744;1.075;0.797;0.0;1.0
1;2;4469;814;183;405.437;2.517;105.519;19.844;17.327;85.675;68.349;23.577;19.067;14.928;2.517;1;19191.736;103.002;12.36;32.295;238.808;1.469;3.283;15.453;0.655;0.542;0.0;1.0
0;0;4466;814;172;414.308;3.679;8.172;5.609;1.93;2.563;0.633;5.476;5.382;5.288;6.092;2;4457.441;4.493;4.547;6.149;1.013;0.131;-0.728;1.006;0.184;0.035;0.0;1.0
0;0;4464;814;159;403.553;2.892;7.652;4.351;1.458;3.301;1.842;4.302;4.242;4.181;4.816;2;3501.746;4.759;3.762;4.839;0.496;0.016;0.334;0.704;0.164;0.025;0.0;1.0
0;0;4464;814;156;422.776;2.531;51.205;3.942;1.41;47.263;45.853;8.037;5.449;4.446;3.034;2;6541.89;48.673;3.457;6.087;86.066;2.269;4.425;9.277;1.154;0.325;0.0;1.0
0;2;4461;814;166;401.211;3.192;7.211;4.872;1.68;2.339;0.659;4.779;4.719;4.656;4.63;2;3890.372;4.019;4.091;5.379;0.562;-0.127;-0.916;0.75;0.157;0.026;0.0;1.0
0;0;4456;814;153;424.935;3.007;15.826;4.671;1.664;11.155;9.491;4.868;4.687;4.544;4.429;2;3962.448;12.818;3.852;5.146;2.421;2.749;11.104;1.556;0.32;0.055;0.0;1.0
0;4;4454;814;146;405.719;3.378;6.419;4.828;1.45;1.591;0.141;4.855;4.792;4.73;5.877;2;3951.645;3.041;4.164;5.536;0.598;0.058;-1.223;0.773;0.159;0.027;0.0;1.0
0;4;4454;814;172;431.878;2.899;29.462;4.595;1.696;24.868;23.171;5.757;4.987;4.561;4.72;2;4686.199;26.564;3.54;5.065;15.943;2.553;6.555;3.993;0.694;0.14;0.0;1.0
0;4;4447;814;166;416.392;3.899;7.46;5.589;1.689;1.871;0.181;5.597;5.531;5.465;4.779;2;4556.096;3.56;4.911;6.333;0.728;0.038;-1.073;0.853;0.152;0.03;0.0;1.0
0;4;4447;814;159;404.094;2.804;55.118;4.512;1.708;50.606;48.898;8.978;6.493;5.311;3.489;2;7307.749;52.313;3.957;10.755;78.805;2.105;4.368;8.877;0.989;0.311;0.0;1.0
0;0;4446;814;172;407.773;3.661;34.994;5.159;1.498;29.835;28.336;7.295;6.134;5.515;3.947;2;5938.156;31.333;4.206;7.529;30.626;2.401;5.359;5.534;0.759;0.194;0.0;1.0
0;2;4445;814;187;414.422;2.704;25.867;4.303;1.599;21.564;19.966;5.58;4.767;4.307;3.523;2;4542.274;23.163;3.233;5.293;15.695;2.361;5.486;3.962;0.71;0.139;0.0;1.0
0;4;4443;814;168;411.006;3.213;16.888;4.905;1.692;11.982;10.29;5.076;4.903;4.77;3.213;1;4132.069;13.674;4.418;5.316;2.47;2.985;12.338;1.571;0.31;0.055;0.0;1.0
0;2;4441;814;159;408.755;3.771;7.141;5.343;1.572;1.798;0.225;5.324;5.255;5.185;4.225;2;4333.637;3.37;4.587;6.069;0.725;0.002;-1.182;0.851;0.16;0.03;0.0;1.0
0;2;4440;814;136;403.926;2.161;100.897;12.374;10.213;88.523;78.31;20.576;12.56;7.725;2.161;1;16749.059;98.736;5.963;26.496;428.266;1.479;1.368;20.695;1.006;0.725;0.0;1.0
0;0;4439;814;154;411.597;2.899;59.064;4.555;1.656;54.509;52.854;6.726;5.424;4.827;4.718;2;5474.897;56.165;4.101;5.696;39.481;3.397;14.2;6.283;0.934;0.22;0.0;1.0
0;2;4438;814;134;398.433;2.294;91.159;13.958;11.663;77.201;65.537;21.661;13.526;8.32;12.1;2;17632.081;88.864;5.903;29.844;418.024;1.271;0.666;20.446;0.944;0.717;0.0;1.0
1;4;4436;814;169;400.45;5.068;55.888;22.351;17.283;33.537;16.253;23.833;21.832;19.863;16.728;2;19400.264;50.82;16.276;30.017;97.119;0.676;-0.006;9.855;0.413;0.345;0.0;1.0
1;4;4434;814;201;404.244;4.682;58.26;17.905;13.224;40.355;27.131;20.731;18.71;16.988;16.047;2;16874.714;53.578;13.617;25.892;97.85;1.174;0.963;9.892;0.477;0.347;0.0;1.0
1;4;4434;814;200;405.45;5.804;75.682;19.769;13.965;55.913;41.949;22.268;20.013;18.037;13.464;2;18125.836;69.878;14.508;27.953;115.253;1.217;1.653;10.736;0.482;0.376;0.0;1.0
1;4;4434;814;219;411.904;5.03;68.761;19.346;14.315;49.415;35.1;22.482;20.101;18.047;5.03;1;18300.317;63.731;14.525;27.971;125.654;1.281;1.599;11.21;0.499;0.393;0.0;1.0
0;4;4433;814;168;400.798;3.417;6.342;4.753;1.336;1.589;0.253;4.809;4.75;4.69;5.574;2;3914.891;2.925;4.193;5.459;0.568;0.044;-1.154;0.754;0.157;0.026;0.0;1.0
0;0;4428;814;129;408.496;2.71;180.917;4.543;1.833;176.374;174.541;18.513;8.102;5.56;3.688;2;15069.409;178.207;3.722;14.068;1071.261;2.784;7.025;32.73;1.768;1.147;0.0;1.0
0;0;4421;814;144;385.222;2.831;35.996;4.607;1.775;31.389;29.614;6.377;5.301;4.763;3.172;2;5191.101;33.164;3.861;5.239;27.325;2.757;7.64;5.227;0.82;0.183;0.0;1.0
0;0;4420;814;170;398.735;2.301;98.079;8.102;5.802;89.977;84.175;13.027;9.03;6.789;2.301;1;10603.916;95.778;4.426;16.665;165.808;2.173;5.698;12.877;0.988;0.451;0.0;1.0
0;2;4419;814;128;407.133;3.019;42.329;5.141;2.123;37.188;35.065;7.958;6.233;5.364;3.019;1;6477.556;39.31;4.149;7.493;49.992;2.226;4.459;7.07;0.889;0.248;0.0;1.0
1;0;4416;814;197;403.157;3.11;9.445;5.041;1.931;4.404;2.473;4.919;4.818;4.714;5.37;2;4004.417;6.335;4.165;5.461;0.992;0.346;0.773;0.996;0.202;0.035;0.0;1.0
0;0;4414;814;151;404.689;2.776;17.497;4.427;1.651;13.07;11.419;5.044;4.697;4.448;2.776;1;4106.218;14.721;3.85;4.885;5.062;2.246;5.729;2.25;0.446;0.079;0.0;1.0
0;0;4414;814;153;407.425;3.003;10.466;4.606;1.603;5.86;4.257;4.858;4.731;4.612;3.383;2;3954.69;7.463;3.938;5.719;1.338;0.854;0.731;1.157;0.238;0.041;0.0;1.0
0;4;4412;814;156;390.436;2.88;51.447;4.75;1.87;46.697;44.827;8.963;6.617;5.489;2.88;1;7296.143;48.567;4.0;9.396;74.807;2.098;4.123;8.649;0.965;0.303;0.0;1.0
0;4;4412;814;159;421.761;2.74;93.215;5.524;2.784;87.691;84.907;16.74;9.043;6.02;4.235;2;13626.307;90.475;3.566;19.806;421.996;1.708;1.904;20.543;1.227;0.72;0.0;1.0
0;0;4407;814;138;408.109;2.489;99.298;4.188;1.699;95.11;93.41;12.26;6.297;4.695;16.213;2;9979.423;96.809;3.608;8.133;388.266;2.695;6.532;19.704;1.607;0.691;0.0;1.0
0;4;4406;814;161;419.832;3.49;6.15;4.754;1.264;1.396;0.131;4.792;4.74;4.686;3.49;1;3900.861;2.66;4.231;5.427;0.496;-0.022;-1.152;0.704;0.147;0.025;0.0;1.0
0;0;4405;814;136;397.368;3.491;22.972;5.338;1.846;17.634;15.788;5.98;5.57;5.308;4.073;2;4867.921;19.48;4.648;5.883;8.087;2.882;8.923;2.844;0.476;0.1;0.0;1.0
0;2;4404;814;174;418.764;3.189;9.314;5.154;1.966;4.16;2.194;5.051;4.959;4.866;4.962;2;4111.916;6.126;4.316;5.628;0.928;0.389;1.082;0.963;0.191;0.034;0.0;1.0
0;4;4402;814;175;407.92;2.828;15.963;4.598;1.771;11.364;9.594;4.883;4.593;4.388;5.022;2;3974.438;13.135;3.589;5.133;4.19;2.566;7.689;2.047;0.419;0.072;0.0;1.0
0;0;4401;814;155;408.271;3.093;8.8;4.749;1.656;4.051;2.394;4.693;4.6;4.509;3.252;2;3820.245;5.707;3.833;5.243;0.913;0.732;1.418;0.956;0.204;0.033;0.0;1.0
0;0;4401;814;155;415.677;2.924;34.152;4.627;1.703;29.525;27.821;6.273;5.189;4.681;3.51;2;5106.605;31.228;3.657;5.083;29.199;2.973;8.816;5.404;0.861;0.189;0.0;1.0
1;4;4398;814;175;421.274;2.604;116.938;4.655;2.05;112.283;110.233;15.332;8.065;5.618;4.52;2;12480.408;114.334;4.225;16.419;448.232;2.193;4.283;21.171;1.381;0.742;0.0;1.0
1;4;4398;814;157;407.707;2.739;91.336;4.732;1.993;86.604;84.611;15.924;8.376;5.734;2.739;1;12961.897;88.597;4.298;17.982;432.745;1.819;2.204;20.803;1.306;0.729;0.0;1.0
0;0;4394;814;148;397.622;3.066;66.144;4.648;1.582;61.496;59.914;8.76;5.851;4.92;4.421;2;7130.473;63.078;3.74;5.164;135.322;2.842;7.358;11.633;1.328;0.408;0.0;1.0
1;4;4394;814;166;407.386;3.111;7.84;4.667;1.556;3.173;1.617;4.52;4.45;4.378;3.111;1;3679.133;4.729;3.764;5.14;0.621;0.049;-0.406;0.788;0.174;0.028;0.0;1.0
1;4;4394;814;204;405.098;4.543;68.498;21.511;16.968;46.987;30.019;24.355;21.265;18.473;21.832;2;19824.89;63.955;14.158;32.036;160.103;0.846;0.09;12.653;0.52;0.443;0.0;1.0
0;0;4393;814;167;410.551;3.295;12.807;5.078;1.783;7.728;5.946;5.166;5.04;4.93;5.106;2;4205.323;9.511;4.576;5.503;1.555;1.938;6.295;1.247;0.241;0.044;0.0;1.0
0;0;4392;814;164;418.366;3.532;11.205;5.513;1.981;5.692;3.711;5.443;5.322;5.206;4.094;2;4430.78;7.673;4.464;5.979;1.43;1.142;3.357;1.196;0.22;0.042;0.0;1.0
0;2;4392;814;155;405.258;3.595;6.907;5.107;1.512;1.8;0.288;5.082;5.021;4.959;5.794;2;4136.477;3.312;4.443;5.73;0.605;-0.031;-1.042;0.778;0.153;0.027;0.0;1.0
0;4;4389;814;162;413.599;3.134;119.533;8.828;5.694;110.705;105.01;19.82;10.878;7.41;3.834;2;16133.872;116.399;3.984;20.17;703.703;2.239;4.132;26.527;1.338;0.93;0.0;1.0
0;2;4389;814;158;412.449;3.46;7.942;5.291;1.831;2.651;0.82;5.103;5.03;4.956;5.388;2;4154.128;4.482;4.35;5.847;0.727;-0.067;-1.221;0.852;0.167;0.03;0.0;1.0
0;2;4386;814;174;427.96;3.859;7.156;5.465;1.605;1.692;0.086;5.445;5.378;5.31;5.104;2;4432.034;3.297;4.705;6.186;0.716;-0.008;-1.157;0.846;0.155;0.03;0.0;1.0
0;0;4384;814;153;405.359;3.298;7.436;5.101;1.803;2.334;0.531;4.91;4.823;4.737;5.799;2;3996.351;4.138;4.09;5.492;0.844;0.232;-0.529;0.919;0.187;0.032;0.0;1.0
0;4;4384;814;180;403.494;1.962;149.474;3.602;1.639;145.872;144.233;19.176;7.759;4.717;3.049;2;15609.391;147.512;3.071;20.692;852.573;2.026;3.367;29.199;1.523;1.023;0.0;1.0
0;2;4383;814;175;405.966;2.727;95.419;12.313;9.586;83.107;73.521;18.463;11.519;7.523;10.922;2;15029.216;92.692;3.833;23.511;353.129;1.71;2.516;18.792;1.018;0.659;0.0;1.0
0;2;4382;814;146;407.507;3.649;47.188;5.057;1.408;42.131;40.723;6.982;5.854;5.334;4.318;2;5682.963;43.539;4.316;5.713;34.549;3.229;11.511;5.878;0.842;0.206;0.0;1.0
0;0;4378;814;154;400.344;2.87;22.583;4.804;1.934;17.779;15.846;6.056;5.388;4.932;3.413;2;4929.765;19.713;3.808;7.078;11.674;1.903;3.567;3.417;0.564;0.12;0.0;1.0
0;2;4375;814;168;393.458;2.85;5.212;3.987;1.137;1.225;0.088;3.947;3.904;3.861;3.284;2;3212.758;2.362;3.389;4.415;0.334;0.021;-1.174;0.578;0.146;0.02;0.0;1.0
0;0;4372;814;161;406.441;2.788;60.099;4.654;1.867;55.444;53.578;10.679;6.833;5.403;2.788;1;8692.72;57.311;4.137;9.144;164.321;2.025;2.964;12.819;1.2;0.449;0.0;1.0
0;0;4371;814;163;430.466;2.58;55.727;4.155;1.575;51.572;49.996;8.701;5.711;4.591;2.58;1;7082.543;53.147;3.458;6.114;108.979;2.261;4.372;10.439;1.2;0.366;0.0;1.0
0;0;4368;814;157;406.439;2.965;6.215;4.477;1.511;1.738;0.227;4.361;4.304;4.245;4.491;2;3550.008;3.25;3.732;4.937;0.471;-0.313;-1.051;0.686;0.157;0.024;0.0;1.0
0;0;4368;814;152;401.572;3.127;14.339;4.786;1.659;9.553;7.894;4.88;4.706;4.565;4.824;2;3972.102;11.213;3.803;5.258;2.217;2.298;7.432;1.489;0.305;0.052;0.0;1.0
0;4;4366;814;167;429.066;2.884;5.565;4.163;1.279;1.403;0.124;4.206;4.158;4.108;3.62;2;3424.028;2.681;3.714;4.741;0.403;-0.016;-1.056;0.635;0.151;0.022;0.0;1.0
0;0;4359;814;150;414.56;3.18;9.793;4.589;1.409;5.204;3.795;4.657;4.576;4.5;4.772;2;3790.729;6.613;4.127;5.14;0.834;1.347;4.151;0.913;0.196;0.032;0.0;1.0
0;0;4358;814;172;398.488;2.845;44.533;4.458;1.613;40.075;38.463;6.994;5.516;4.834;4.252;2;5693.319;41.688;4.081;5.574;42.489;2.702;7.579;6.518;0.932;0.228;0.0;1.0
0;0;4358;814;156;394.186;2.274;65.866;3.825;1.551;62.042;60.491;8.914;5.371;4.186;2.274;1;7256.327;63.593;3.095;5.593;142.05;2.42;5.376;11.918;1.337;0.418;0.0;1.0
0;0;4357;814;156;412.955;3.447;49.558;5.194;1.747;44.364;42.617;9.461;7.209;5.96;3.447;1;7701.175;46.111;4.148;13.208;64.433;1.727;2.778;8.027;0.848;0.281;0.0;1.0
0;2;4357;814;176;397.557;3.034;59.475;5.692;2.658;53.782;51.124;10.241;7.247;5.801;3.799;2;8336.526;56.441;3.799;11.341;110.606;2.161;4.194;10.517;1.027;0.369;0.0;1.0
0;2;4357;814;162;410.179;3.469;10.351;5.162;1.693;5.189;3.496;5.103;5.017;4.934;4.308;2;4154.195;6.882;4.275;5.72;0.914;0.741;1.621;0.956;0.187;0.034;0.0;1.0
0;2;4357;814;141;421.957;3.005;20.681;4.767;1.761;15.915;14.153;5.246;4.921;4.692;4.82;2;4270.554;17.676;3.976;5.251;5.16;2.674;8.765;2.272;0.433;0.08;0.0;1.0
0;2;4354;814;161;408.602;3.891;7.029;5.401;1.511;1.628;0.117;5.397;5.34;5.283;4.564;2;4393.156;3.138;4.733;6.057;0.602;-0.042;-1.131;0.776;0.144;0.027;0.0;1.0
0;2;4351;814;179;413.844;2.317;58.172;4.115;1.798;54.056;52.258;8.675;5.497;4.378;2.872;2;7061.157;55.854;3.136;5.811;126.52;2.507;5.592;11.248;1.297;0.394;0.0;1.0
0;2;4345;814;134;382.59;3.21;29.286;5.062;1.853;24.224;22.372;5.958;5.398;5.066;3.766;2;4849.563;26.077;4.412;5.572;11.873;2.954;9.581;3.446;0.578;0.121;0.0;1.0
0;2;4344;814;163;403.325;3.469;7.144;5.481;2.012;1.663;-0.349;5.227;5.154;5.08;5.552;2;4254.53;3.675;4.404;5.961;0.735;-0.135;-1.374;0.857;0.164;0.03;0.0;1.0
0;2;4339;814;167;388.844;3.405;9.967;5.053;1.648;4.914;3.266;5.011;4.928;4.851;5.596;2;4078.614;6.562;4.248;5.535;0.889;1.166;3.593;0.943;0.188;0.033;0.0;1.0
1;2;4335;814;180;403.467;3.573;7.45;5.172;1.599;2.278;0.679;5.135;5.055;4.975;3.573;1;4179.606;3.877;4.336;5.92;0.795;-0.034;-1.255;0.891;0.174;0.031;0.0;1.0
0;2;4334;814;152;393.105;3.537;6.677;4.976;1.439;1.701;0.262;4.977;4.915;4.852;4.242;2;4050.882;3.141;4.318;5.669;0.604;0.002;-1.141;0.777;0.156;0.027;0.0;1.0
0;4;4333;814;174;397.759;4.032;7.154;5.423;1.391;1.731;0.34;5.441;5.387;5.333;5.449;2;4428.946;3.122;4.781;6.095;0.586;0.123;-1.067;0.766;0.141;0.027;0.0;1.0
0;4;4333;814;152;427.184;3.023;111.631;9.202;6.179;102.429;96.251;18.882;10.91;7.403;12.47;2;15370.226;108.608;4.018;22.606;529.407;2.076;3.604;23.009;1.219;0.806;0.0;1.0
0;2;4331;814;156;407.897;2.676;66.876;14.273;11.597;52.603;41.006;17.029;13.202;9.603;10.266;2;13861.714;64.2;9.019;23.481;130.353;1.032;0.922;11.417;0.67;0.4;0.0;1.0
0;4;4330;814;164;388.341;3.027;55.151;4.904;1.877;50.247;48.37;9.172;6.745;5.658;3.027;1;7465.639;52.124;4.351;9.467;87.473;2.368;5.328;9.353;1.02;0.328;0.0;1.0
0;2;4326;814;151;413.338;3.087;43.858;5.043;1.956;38.816;36.86;7.886;6.165;5.436;4.955;2;6418.831;40.772;4.554;5.835;60.707;2.789;7.232;7.791;0.988;0.273;0.0;1.0
0;4;4325;814;186;417.672;3.177;5.814;4.5;1.323;1.314;-0.009;4.422;4.378;4.333;4.077;2;3599.588;2.636;3.884;4.933;0.384;-0.088;-1.07;0.62;0.14;0.022;0.0;1.0
0;0;4324;814;180;415.383;3.194;24.426;6.793;3.599;17.633;14.034;8.214;7.52;6.98;3.194;1;6686.194;21.232;5.365;10.184;14.712;1.698;3.425;3.836;0.467;0.134;0.0;1.0
0;0;4324;814;165;420.6;2.462;92.08;4.175;1.713;87.905;86.193;11.237;6.22;4.71;4.337;2;9146.982;89.618;3.724;7.935;284.701;2.723;6.986;16.873;1.502;0.591;0.0;1.0
0;2;4323;814;167;407.084;3.553;27.033;5.63;2.077;21.403;19.326;7.491;6.419;5.792;3.934;2;6097.48;23.48;4.323;9.483;26.679;2.205;4.395;5.165;0.69;0.181;0.0;1.0
0;2;4323;814;156;414.282;3.702;7.105;5.18;1.479;1.925;0.446;5.182;5.119;5.056;4.125;2;4218.028;3.403;4.501;5.842;0.651;0.109;-1.066;0.807;0.156;0.028;0.0;1.0
0;0;4320;814;140;410.036;2.849;79.644;4.76;1.911;74.884;72.972;9.631;6.368;5.212;4.964;2;7839.424;76.795;4.276;6.442;151.466;2.802;8.018;12.307;1.278;0.431;0.0;1.0
0;0;4319;814;159;400.258;2.905;79.656;11.184;8.278;68.472;60.194;15.834;11.076;7.889;15.932;2;12888.559;76.751;4.785;23.114;185.628;1.508;2.482;13.625;0.86;0.478;0.0;1.0
0;2;4319;814;193;428.974;2.614;32.663;4.237;1.623;28.426;26.803;6.447;5.125;4.419;2.614;1;5247.678;30.049;3.172;7.318;29.029;2.111;4.258;5.388;0.836;0.189;0.0;1.0
0;0;4316;814;151;409.212;2.933;107.798;4.765;1.832;103.033;101.2;14.638;7.193;5.398;2.933;1;11915.368;104.865;4.275;6.116;576.603;2.448;4.799;24.013;1.64;0.842;0.0;1.0
1;0;4316;814;166;407.313;3.09;30.521;5.185;2.095;25.337;23.242;6.337;5.63;5.177;3.09;1;5158.043;27.431;4.01;6.485;14.639;2.608;8.133;3.826;0.604;0.134;0.0;1.0
0;0;4313;814;164;412.366;2.543;68.079;3.956;1.413;64.122;62.709;8.218;5.295;4.335;3.673;2;6689.235;65.536;3.527;4.762;123.115;2.861;8.057;11.096;1.35;0.389;0.0;1.0
0;2;4313;814;173;401.145;3.45;6.334;4.861;1.412;1.473;0.061;4.861;4.806;4.75;3.45;1;3956.764;2.885;4.24;5.487;0.528;0.01;-1.103;0.726;0.149;0.025;0.0;1.0
