id;direction;distance;len;Кол-во пиков;Сред.зн.пика;Min;Max;Медиана;Смещение низ;Смещение верх;Смещение;Mean;Геом.сред.;Гарм.сред.;Сумма;Размах;Ниж.квартиль;Верх.квартиль;Дисперсия;Асимметрия;Куртозис;Std откл.; Коэф.вариации;Std ошибка
2;1;4718;1665;357;850.431;3.034;6.185;4.575;1.541;1.611;48.889;4.582;4.52;4.458;7629.335;3.152;4.007;5.199;0.552;-0.027;-0.991;0.743;0.162;0.018
1;2;5544;1665;407;843.474;2.938;5.982;4.382;1.445;1.6;47.45;4.395;4.334;4.272;7318.36;3.045;3.836;5.002;0.523;-0.027;-1.008;0.723;0.165;0.018
2;2;5610;1665;334;832.045;2.742;5.975;4.396;1.654;1.579;51.16;4.39;4.324;4.258;7309.382;3.233;3.758;4.999;0.562;-0.027;-1.009;0.749;0.171;0.018
0;4;3891;1665;383;810.251;3.058;6.071;4.46;1.403;1.61;46.552;4.472;4.413;4.352;7446.077;3.013;3.905;5.058;0.521;-0.027;-1.033;0.722;0.161;0.018
0;2;5381;1665;350;849.76;2.188;4.3;3.243;1.055;1.057;49.963;3.232;3.193;3.155;5380.99;2.112;2.817;3.659;0.243;-0.027;-1.094;0.493;0.153;0.012
2;4;5481;1665;377;814.756;2.641;5.148;3.868;1.227;1.28;48.934;3.848;3.799;3.75;6406.489;2.507;3.33;4.353;0.367;-0.027;-1.101;0.606;0.158;0.015
2;4;3969;1665;350;839.46;3.156;6.284;4.71;1.554;1.574;49.677;4.709;4.642;4.573;7840.374;3.128;4.04;5.378;0.619;-0.027;-1.107;0.787;0.167;0.019
1;4;5638;1665;350;814.423;3.163;6.458;4.854;1.692;1.604;51.338;4.8;4.728;4.655;7991.99;3.295;4.056;5.481;0.675;-0.027;-1.155;0.822;0.171;0.02
0;1;4214;1665;365;842.808;2.676;5.443;4.02;1.344;1.423;48.571;4.011;3.953;3.895;6678.84;2.767;3.407;4.592;0.455;-0.027;-1.167;0.675;0.168;0.017
0;0;4335;1665;347;834.582;2.823;5.675;4.221;1.398;1.454;49.017;4.183;4.12;4.057;6964.334;2.852;3.527;4.798;0.512;-0.027;-1.202;0.716;0.171;0.018
0;2;6563;1665;341;821.798;2.566;5.349;3.851;1.285;1.498;46.159;3.882;3.816;3.749;6463.202;2.783;3.254;4.563;0.5;-0.027;-1.336;0.707;0.182;0.017
2;3;4367;1665;358;834.972;2.748;5.612;4.177;1.43;1.435;49.906;4.18;4.124;4.066;6960.2;2.865;3.664;4.729;0.462;-0.028;-0.977;0.68;0.163;0.017
2;3;4909;1665;362;836.503;2.694;5.351;3.994;1.3;1.357;48.919;3.98;3.927;3.873;6627.462;2.657;3.463;4.497;0.416;-0.028;-0.99;0.645;0.162;0.016
0;4;3951;1665;426;825.408;2.654;5.426;4.021;1.367;1.405;49.303;3.972;3.918;3.863;6613.393;2.772;3.406;4.487;0.418;-0.028;-1.038;0.647;0.163;0.016
2;0;3544;1665;349;811.166;3.477;6.94;5.203;1.727;1.737;49.856;5.151;5.077;5.003;8575.589;3.464;4.452;5.835;0.737;-0.028;-1.067;0.858;0.167;0.021
2;1;3871;1665;344;827.948;2.736;5.714;4.158;1.422;1.556;47.746;4.164;4.1;4.035;6932.334;2.979;3.53;4.748;0.517;-0.028;-1.071;0.719;0.173;0.018
0;2;3926;1665;318;849.884;2.672;5.902;4.179;1.507;1.723;46.651;4.168;4.097;4.024;6938.924;3.23;3.558;4.818;0.575;-0.028;-1.086;0.759;0.182;0.019
0;4;4693;1665;398;830.281;2.547;5.144;3.79;1.243;1.354;47.855;3.806;3.748;3.69;6336.371;2.597;3.254;4.381;0.428;-0.028;-1.157;0.654;0.172;0.016
0;4;6354;1665;345;849.107;2.527;5.213;3.845;1.318;1.368;49.077;3.838;3.778;3.718;6390.15;2.686;3.268;4.399;0.446;-0.028;-1.184;0.668;0.174;0.016
0;4;4198;1665;388;847.704;2.435;5.228;3.746;1.31;1.482;46.921;3.763;3.706;3.647;6265.349;2.793;3.198;4.306;0.422;-0.028;-1.188;0.649;0.173;0.016
0;2;6140;1665;351;830.479;2.961;6.227;4.527;1.566;1.7;47.951;4.476;4.404;4.331;7451.88;3.266;3.753;5.156;0.628;-0.028;-1.198;0.793;0.177;0.019
1;0;3620;1665;383;823.781;2.752;6.442;4.294;1.542;2.148;41.784;4.262;4.199;4.135;7095.948;3.69;3.743;4.769;0.517;-0.029;-0.635;0.719;0.169;0.018
2;2;4378;1665;340;818.021;2.927;6.28;4.451;1.524;1.829;45.454;4.449;4.386;4.323;7407.878;3.354;3.87;5.051;0.545;-0.029;-0.961;0.738;0.166;0.018
1;4;3880;1665;365;848.551;3.317;7.075;5.133;1.816;1.942;48.323;5.141;5.067;4.991;8560.489;3.758;4.43;5.824;0.748;-0.029;-1.002;0.865;0.168;0.021
2;2;3990;1665;356;853.801;2.9;6.128;4.439;1.539;1.689;47.666;4.404;4.335;4.266;7332.276;3.228;3.753;5.042;0.587;-0.029;-1.061;0.766;0.174;0.019
2;2;4848;1665;346;827.116;3.289;6.512;4.86;1.572;1.652;48.748;4.834;4.769;4.702;8049.029;3.224;4.185;5.512;0.618;-0.029;-1.081;0.786;0.163;0.019
0;2;6376;1665;368;814.062;2.646;5.229;3.889;1.243;1.34;48.107;3.871;3.817;3.763;6444.568;2.583;3.295;4.39;0.403;-0.029;-1.098;0.635;0.164;0.016
0;2;4612;1665;321;829.57;2.489;5.184;3.782;1.293;1.402;47.979;3.752;3.691;3.629;6247.395;2.695;3.187;4.31;0.448;-0.029;-1.112;0.67;0.178;0.016
0;4;3888;1665;422;830.6;2.623;5.28;3.903;1.28;1.377;48.178;3.881;3.824;3.767;6461.187;2.657;3.316;4.437;0.429;-0.029;-1.173;0.655;0.169;0.016
1;4;5843;1665;350;843.114;3.158;6.129;4.588;1.431;1.541;48.143;4.563;4.5;4.436;7596.623;2.971;3.907;5.214;0.561;-0.029;-1.177;0.749;0.164;0.018
1;1;4429;1665;433;835.085;2.95;5.759;4.353;1.403;1.405;49.962;4.322;4.269;4.216;7195.355;2.809;3.769;4.845;0.442;-0.03;-0.961;0.665;0.154;0.016
2;4;5580;1665;329;832.24;2.741;6.041;4.304;1.563;1.737;47.365;4.271;4.207;4.141;7111.506;3.3;3.638;4.857;0.537;-0.03;-0.997;0.733;0.172;0.018
0;2;6327;1665;353;825.898;2.753;5.733;4.202;1.449;1.531;48.627;4.172;4.109;4.045;6945.613;2.98;3.591;4.733;0.51;-0.03;-1.012;0.714;0.171;0.017
2;3;4195;1665;368;821.47;2.982;5.973;4.387;1.405;1.586;46.979;4.409;4.349;4.287;7341.593;2.992;3.866;5.018;0.522;-0.03;-1.023;0.723;0.164;0.018
0;4;4242;1665;350;808.88;2.45;4.985;3.66;1.21;1.325;47.726;3.678;3.627;3.575;6123.417;2.535;3.2;4.206;0.367;-0.03;-1.061;0.606;0.165;0.015
0;2;5485;1665;350;823.886;2.442;5.099;3.789;1.346;1.311;50.668;3.747;3.693;3.639;6238.648;2.657;3.221;4.263;0.391;-0.03;-1.073;0.625;0.167;0.015
2;4;4755;1665;344;838.209;2.776;5.651;4.186;1.41;1.465;49.043;4.163;4.101;4.039;6930.909;2.876;3.587;4.739;0.497;-0.03;-1.076;0.705;0.169;0.017
2;4;5361;1665;352;823.949;3.006;5.963;4.379;1.373;1.584;46.438;4.371;4.31;4.248;7278.074;2.957;3.777;5.001;0.524;-0.03;-1.097;0.724;0.166;0.018
2;4;3850;1665;363;831.446;3.384;6.841;4.989;1.605;1.852;46.429;5.004;4.935;4.865;8330.88;3.457;4.345;5.681;0.671;-0.03;-1.102;0.819;0.164;0.02
0;3;4294;1665;372;818.933;2.818;5.97;4.327;1.51;1.643;47.891;4.337;4.267;4.195;7221.004;3.152;3.661;4.984;0.595;-0.03;-1.139;0.771;0.178;0.019
0;1;4741;1665;418;833.392;2.443;5.082;3.782;1.339;1.299;50.76;3.784;3.725;3.664;6299.94;2.639;3.224;4.341;0.437;-0.03;-1.146;0.661;0.175;0.016
0;1;4133;1665;426;808.711;3.236;6.588;4.814;1.578;1.774;47.068;4.861;4.787;4.713;8092.992;3.352;4.165;5.592;0.695;-0.03;-1.153;0.834;0.172;0.02
1;4;5467;1665;316;801.801;3.417;8.571;5.37;1.953;3.201;37.888;5.354;5.244;5.132;8914.013;5.154;4.388;6.289;1.144;-0.03;-1.237;1.07;0.2;0.026
1;4;4716;1665;365;829.701;2.822;6.023;4.387;1.565;1.636;48.883;4.362;4.299;4.234;7263.317;3.201;3.827;4.909;0.54;-0.031;-0.877;0.735;0.169;0.018
2;4;4228;1665;362;837.448;2.772;5.648;4.223;1.451;1.425;50.453;4.203;4.147;4.089;6997.263;2.876;3.675;4.739;0.46;-0.031;-0.962;0.678;0.161;0.017
0;2;5520;1665;331;846.027;2.572;5.281;3.897;1.324;1.384;48.906;3.888;3.832;3.776;6472.984;2.708;3.368;4.418;0.42;-0.031;-1.021;0.648;0.167;0.016
0;0;5284;1665;396;824.073;2.69;5.583;4.136;1.446;1.447;49.977;4.164;4.105;4.046;6932.897;2.893;3.656;4.763;0.477;-0.031;-1.043;0.69;0.166;0.017
0;3;5441;1665;369;841.108;3.029;6.256;4.589;1.561;1.667;48.355;4.569;4.505;4.439;7608.115;3.227;3.944;5.182;0.578;-0.031;-1.05;0.76;0.166;0.019
2;2;5145;1665;337;836.635;3.345;6.716;4.887;1.542;1.829;45.748;4.857;4.788;4.717;8087.124;3.371;4.153;5.515;0.66;-0.031;-1.072;0.812;0.167;0.02
2;4;3923;1665;345;853.226;2.904;6.024;4.502;1.599;1.522;51.221;4.467;4.4;4.331;7438.236;3.121;3.801;5.109;0.591;-0.031;-1.079;0.769;0.172;0.019
0;4;4068;1665;348;806.129;2.801;5.658;4.151;1.35;1.508;47.23;4.168;4.105;4.042;6939.837;2.858;3.594;4.76;0.509;-0.031;-1.086;0.714;0.171;0.017
0;3;4713;1665;390;816.408;2.98;5.735;4.273;1.294;1.462;46.941;4.248;4.189;4.13;7073.021;2.756;3.608;4.807;0.488;-0.031;-1.121;0.699;0.164;0.017
0;4;5423;1665;350;840.911;2.87;6.016;4.438;1.568;1.578;49.837;4.388;4.318;4.248;7306.228;3.146;3.693;5.028;0.597;-0.031;-1.191;0.772;0.176;0.019
0;2;5069;1665;336;827.923;3.004;6.106;4.522;1.518;1.584;48.926;4.45;4.377;4.302;7409.801;3.102;3.693;5.111;0.638;-0.031;-1.209;0.798;0.179;0.02
0;4;6393;1665;366;814.027;2.413;5.02;3.64;1.227;1.381;47.049;3.67;3.611;3.551;6110.494;2.608;3.12;4.254;0.422;-0.031;-1.27;0.65;0.177;0.016
0;2;3740;1665;382;838.84;2.458;5.242;3.9;1.442;1.343;51.777;3.899;3.842;3.784;6491.811;2.784;3.399;4.436;0.434;-0.032;-0.96;0.659;0.169;0.016
1;0;3511;1665;440;834.525;3.183;6.022;4.606;1.423;1.417;50.109;4.608;4.553;4.496;7672.565;2.839;4.085;5.19;0.501;-0.032;-0.964;0.708;0.154;0.017
2;4;4659;1665;356;850.961;2.95;6.228;4.481;1.53;1.748;46.685;4.453;4.392;4.329;7414.822;3.278;3.846;5.013;0.536;-0.032;-0.979;0.732;0.164;0.018
1;2;4340;1665;429;841.737;3.137;6.658;4.863;1.726;1.795;49.025;4.86;4.789;4.717;8091.132;3.521;4.238;5.503;0.671;-0.032;-0.983;0.819;0.169;0.02
2;4;4396;1665;333;846.135;3.272;6.527;4.902;1.63;1.625;50.086;4.913;4.848;4.783;8179.716;3.255;4.307;5.536;0.617;-0.032;-0.997;0.786;0.16;0.019
2;4;4236;1665;379;838.939;2.978;6.025;4.518;1.54;1.507;50.544;4.508;4.444;4.378;7505.49;3.047;3.903;5.111;0.565;-0.032;-1.008;0.752;0.167;0.018
2;2;3648;1665;384;844.826;3.482;6.878;5.138;1.656;1.739;48.772;5.16;5.093;5.025;8591.574;3.395;4.527;5.841;0.677;-0.032;-1.017;0.823;0.159;0.02
1;2;3652;1665;374;838.281;2.985;6.159;4.541;1.557;1.618;49.037;4.539;4.472;4.404;7556.693;3.174;3.906;5.188;0.592;-0.032;-1.052;0.77;0.17;0.019
0;4;4683;1665;340;841.603;2.728;5.417;4.026;1.298;1.39;48.285;4.024;3.961;3.898;6699.348;2.688;3.455;4.628;0.487;-0.032;-1.09;0.698;0.174;0.017
2;2;5594;1665;336;835.31;2.983;6.07;4.505;1.522;1.565;49.299;4.477;4.413;4.347;7454.324;3.087;3.838;5.124;0.565;-0.032;-1.129;0.751;0.168;0.018
1;2;6107;1665;354;831.653;3.488;7.05;5.263;1.775;1.787;49.83;5.202;5.125;5.047;8661.927;3.561;4.427;5.944;0.782;-0.032;-1.147;0.885;0.17;0.022
1;2;5053;1665;371;849.469;2.864;5.571;4.219;1.355;1.352;50.064;4.166;4.108;4.05;6935.962;2.707;3.56;4.736;0.468;-0.032;-1.147;0.684;0.164;0.017
1;2;4681;1665;381;817.898;2.782;5.63;4.198;1.415;1.432;49.698;4.185;4.131;4.076;6968.339;2.848;3.651;4.695;0.442;-0.033;-0.93;0.665;0.159;0.016
2;4;3964;1665;381;834.525;3.334;6.69;4.998;1.664;1.692;49.57;4.969;4.907;4.844;8273.58;3.356;4.36;5.568;0.602;-0.033;-1.01;0.776;0.156;0.019
2;1;5282;1665;366;822.197;3.365;6.677;4.951;1.586;1.725;47.896;4.952;4.888;4.824;8244.98;3.312;4.331;5.584;0.615;-0.033;-1.033;0.784;0.158;0.019
2;4;4940;1665;347;822.556;3.251;6.53;4.836;1.585;1.694;48.332;4.788;4.72;4.651;7971.796;3.279;4.092;5.47;0.634;-0.033;-1.116;0.796;0.166;0.02
0;1;5414;1665;388;845.729;3.156;6.277;4.61;1.453;1.667;46.57;4.596;4.528;4.459;7652.694;3.121;3.886;5.25;0.612;-0.033;-1.172;0.782;0.17;0.019
1;2;5906;1665;315;835.746;3.251;7.784;5.169;1.918;2.615;42.305;5.106;5.001;4.895;8500.829;4.533;4.148;6.003;1.037;-0.033;-1.325;1.019;0.199;0.025
2;2;3907;1665;349;826.682;3.22;6.297;4.689;1.469;1.607;47.758;4.707;4.65;4.591;7837.71;3.077;4.155;5.283;0.529;-0.034;-0.92;0.727;0.155;0.018
2;1;4812;1665;326;814.488;2.106;4.41;3.229;1.123;1.181;48.741;3.21;3.159;3.106;5345.039;2.305;2.77;3.657;0.321;-0.034;-0.947;0.566;0.176;0.014
1;2;4210;1665;339;845.038;2.668;5.363;4.004;1.335;1.36;49.547;3.997;3.938;3.878;6654.506;2.695;3.444;4.55;0.46;-0.034;-1.028;0.678;0.17;0.017
2;0;3561;1665;389;819.442;3.17;6.476;4.755;1.585;1.721;47.946;4.758;4.694;4.628;7922.37;3.306;4.148;5.406;0.599;-0.034;-1.029;0.774;0.163;0.019
0;3;5046;1665;390;826.221;3.047;6.188;4.601;1.554;1.587;49.474;4.572;4.508;4.444;7611.896;3.141;3.917;5.166;0.566;-0.034;-1.051;0.753;0.165;0.018
1;4;4263;1665;376;844.269;2.496;5.285;3.814;1.318;1.471;47.263;3.821;3.763;3.703;6361.338;2.789;3.312;4.374;0.432;-0.034;-1.06;0.657;0.172;0.016
0;1;5475;1665;360;813.836;2.414;5.037;3.667;1.253;1.37;47.766;3.643;3.588;3.532;6065.785;2.623;3.134;4.156;0.391;-0.034;-1.063;0.625;0.172;0.015
2;4;5844;1665;352;815.148;2.766;5.9;4.201;1.436;1.699;45.806;4.147;4.09;4.032;6905.178;3.134;3.549;4.689;0.462;-0.034;-1.075;0.679;0.164;0.017
0;4;4147;1665;385;847.291;2.992;6.086;4.547;1.555;1.539;50.266;4.557;4.49;4.421;7587.955;3.094;3.921;5.208;0.6;-0.034;-1.104;0.775;0.17;0.019
2;2;4092;1665;343;841.843;2.898;6.202;4.521;1.624;1.681;49.137;4.518;4.45;4.381;7522.703;3.305;3.893;5.14;0.598;-0.035;-1.01;0.774;0.171;0.019
1;4;4173;1665;409;832.418;3.091;6.333;4.66;1.569;1.673;48.394;4.637;4.569;4.5;7721.018;3.242;4;5.282;0.615;-0.035;-1.03;0.784;0.169;0.019
2;4;4556;1665;319;853.448;2.62;5.478;3.982;1.362;1.496;47.655;3.972;3.915;3.858;6613.053;2.858;3.435;4.504;0.437;-0.035;-1.03;0.661;0.166;0.016
2;2;4441;1665;380;812.887;2.348;4.941;3.572;1.224;1.37;47.187;3.591;3.534;3.475;5979.271;2.593;3.087;4.123;0.4;-0.035;-1.031;0.633;0.176;0.016
1;4;3760;1665;371;835.477;3.228;6.618;4.89;1.662;1.728;49.03;4.82;4.751;4.68;8025.763;3.39;4.138;5.436;0.653;-0.035;-1.054;0.808;0.168;0.02
1;4;5123;1665;346;824.043;3.379;6.649;4.961;1.582;1.688;48.366;4.951;4.879;4.805;8243.333;3.27;4.268;5.656;0.697;-0.035;-1.081;0.835;0.169;0.02
2;0;3617;1665;350;851.437;2.834;5.652;4.234;1.4;1.419;49.671;4.201;4.14;4.078;6994.031;2.818;3.551;4.772;0.499;-0.035;-1.115;0.707;0.168;0.017
0;2;3780;1665;344;810.497;2.794;5.826;4.2;1.406;1.625;46.385;4.244;4.176;4.107;7066.677;3.032;3.602;4.918;0.562;-0.035;-1.152;0.75;0.177;0.018
1;2;5112;1665;353;843.538;2.867;6.032;4.397;1.53;1.635;48.343;4.315;4.246;4.175;7185.253;3.165;3.622;4.932;0.588;-0.035;-1.17;0.767;0.178;0.019
0;0;3939;1665;344;814.683;2.729;5.661;4.118;1.389;1.543;47.376;4.166;4.103;4.039;6936.886;2.933;3.559;4.814;0.515;-0.035;-1.175;0.718;0.172;0.018
2;4;3586;1665;390;840.113;2.931;5.736;4.258;1.326;1.478;47.298;4.272;4.22;4.167;7113.373;2.804;3.78;4.818;0.434;-0.036;-0.923;0.658;0.154;0.016
1;4;4024;1665;396;837.649;3.183;6.592;4.827;1.643;1.765;48.219;4.836;4.765;4.692;8052.442;3.408;4.188;5.468;0.67;-0.036;-0.941;0.818;0.169;0.02
2;1;3628;1665;389;821.057;3.25;6.41;4.81;1.56;1.6;49.366;4.809;4.751;4.692;8006.444;3.16;4.211;5.412;0.543;-0.036;-0.966;0.737;0.153;0.018
1;4;3510;1665;395;827.415;3.243;6.727;4.901;1.659;1.825;47.608;4.877;4.812;4.745;8120.701;3.484;4.255;5.524;0.626;-0.036;-1.004;0.791;0.162;0.019
0;2;3692;1665;425;831.482;2.812;5.852;4.241;1.429;1.611;47.017;4.255;4.19;4.124;7084.35;3.04;3.671;4.863;0.537;-0.036;-1.093;0.733;0.172;0.018
0;4;3510;1665;386;824.935;3.274;6.738;4.926;1.652;1.812;47.695;4.893;4.817;4.74;8146.981;3.465;4.167;5.588;0.725;-0.036;-1.094;0.852;0.174;0.021
0;3;4887;1665;401;821.259;2.559;5.289;3.861;1.302;1.428;47.68;3.87;3.811;3.752;6442.782;2.73;3.278;4.447;0.441;-0.036;-1.257;0.664;0.172;0.016
2;0;3509;1665;386;818.746;3.325;6.691;5.02;1.695;1.67;50.364;5.031;4.967;4.9;8377.442;3.365;4.465;5.661;0.637;-0.037;-0.867;0.798;0.159;0.02
2;1;3971;1665;328;844.662;2.362;4.983;3.633;1.271;1.35;48.493;3.624;3.569;3.512;6034.165;2.621;3.1;4.111;0.39;-0.037;-0.949;0.624;0.172;0.015
2;4;4959;1665;355;856.155;3.394;6.628;4.981;1.588;1.647;49.081;4.963;4.895;4.826;8263.16;3.234;4.29;5.63;0.656;-0.037;-1.048;0.81;0.163;0.02
0;2;4886;1665;359;831.747;3.188;6.595;4.778;1.59;1.817;46.659;4.77;4.694;4.617;7941.709;3.407;4.11;5.472;0.705;-0.037;-1.063;0.839;0.176;0.021
2;2;3894;1665;366;827.612;3.123;6.456;4.723;1.6;1.732;48.011;4.679;4.607;4.533;7791.065;3.332;3.958;5.336;0.661;-0.037;-1.082;0.813;0.174;0.02
1;2;4164;1665;375;831.051;3.005;5.812;4.346;1.341;1.466;47.762;4.324;4.263;4.202;7198.829;2.807;3.748;4.927;0.509;-0.037;-1.106;0.713;0.165;0.017
2;2;3967;1665;356;872.087;2.76;5.844;4.214;1.453;1.631;47.122;4.172;4.113;4.054;6945.948;3.084;3.575;4.697;0.475;-0.038;-0.99;0.69;0.165;0.017
0;2;5821;1665;382;835.217;2.839;5.856;4.271;1.432;1.584;47.481;4.219;4.155;4.091;7023.811;3.016;3.655;4.766;0.52;-0.038;-1.007;0.721;0.171;0.018
0;3;5460;1665;346;825.251;2.952;5.978;4.438;1.486;1.54;49.104;4.435;4.368;4.3;7383.472;3.026;3.816;5.08;0.575;-0.038;-1.012;0.758;0.171;0.019
2;3;4026;1665;348;843.46;3.328;6.785;5.001;1.673;1.784;48.404;4.997;4.929;4.86;8320.043;3.457;4.34;5.664;0.663;-0.038;-1.024;0.814;0.163;0.02
0;4;5237;1665;321;818.617;3.096;6.459;4.69;1.594;1.769;47.393;4.664;4.593;4.52;7766.007;3.363;3.984;5.319;0.648;-0.038;-1.058;0.805;0.173;0.02
1;2;5365;1665;356;855.076;2.969;6.152;4.522;1.553;1.631;48.771;4.437;4.375;4.312;7388.293;3.183;3.753;5.021;0.539;-0.038;-1.125;0.734;0.165;0.018
0;2;6229;1665;358;819.899;3.09;6.377;4.628;1.538;1.749;46.782;4.615;4.542;4.468;7683.144;3.287;3.924;5.306;0.654;-0.038;-1.135;0.809;0.175;0.02
0;4;5111;1665;350;848.989;2.903;5.788;4.336;1.433;1.452;49.668;4.291;4.223;4.155;7144.06;2.886;3.579;4.97;0.564;-0.038;-1.288;0.751;0.175;0.018
1;2;3788;1665;387;844.744;2.901;6.09;4.48;1.579;1.61;49.504;4.462;4.403;4.342;7428.968;3.189;3.888;5.018;0.515;-0.039;-0.951;0.717;0.161;0.018
2;2;4458;1665;362;839.572;3.136;6.439;4.613;1.477;1.826;44.712;4.631;4.566;4.5;7709.94;3.303;4.052;5.255;0.582;-0.039;-0.997;0.763;0.165;0.019
2;2;5153;1665;364;836.951;3.057;6.156;4.595;1.538;1.561;49.626;4.577;4.514;4.451;7621.197;3.099;3.939;5.187;0.561;-0.039;-1.024;0.749;0.164;0.018
0;0;5087;1665;393;828.229;2.535;5.402;3.858;1.323;1.545;46.137;3.915;3.86;3.805;6518.366;2.868;3.455;4.494;0.417;-0.039;-1.066;0.646;0.165;0.016
0;4;4877;1665;392;856.622;2.513;5.216;3.79;1.276;1.426;47.226;3.803;3.746;3.688;6332.483;2.702;3.264;4.369;0.423;-0.039;-1.115;0.651;0.171;0.016
0;2;5306;1665;341;835.39;2.334;4.704;3.556;1.222;1.148;51.567;3.547;3.499;3.451;5905.895;2.37;3.078;4.048;0.33;-0.039;-1.12;0.575;0.162;0.014
2;3;5229;1665;365;806.137;3.281;6.514;4.859;1.578;1.655;48.809;4.854;4.79;4.725;8082.089;3.233;4.2;5.535;0.609;-0.039;-1.142;0.781;0.161;0.019
2;4;4102;1665;404;806.47;2.897;6.249;4.453;1.556;1.796;46.42;4.496;4.425;4.352;7486.172;3.352;3.835;5.221;0.627;-0.039;-1.191;0.792;0.176;0.019
1;2;3781;1665;395;853.342;3.228;6.591;4.87;1.641;1.722;48.808;4.857;4.793;4.727;8087.014;3.363;4.288;5.455;0.607;-0.04;-0.902;0.779;0.16;0.019
1;1;4906;1665;380;823.753;3.068;6.162;4.624;1.556;1.538;50.299;4.622;4.56;4.497;7694.929;3.094;4.011;5.205;0.555;-0.04;-0.984;0.745;0.161;0.018
2;3;4049;1665;350;829.966;3.491;6.854;5.166;1.675;1.688;49.797;5.144;5.075;5.004;8565.065;3.363;4.456;5.805;0.697;-0.04;-1.01;0.835;0.162;0.02
2;4;4716;1665;364;828.261;2.874;6.023;4.442;1.569;1.58;49.816;4.418;4.358;4.297;7356.315;3.149;3.827;4.988;0.517;-0.04;-1.024;0.719;0.163;0.018
2;3;3702;1665;344;825.927;3.48;6.877;5.114;1.634;1.763;48.102;5.127;5.054;4.979;8537.217;3.397;4.432;5.844;0.736;-0.04;-1.077;0.858;0.167;0.021
0;2;4130;1665;362;809.119;2.829;5.912;4.311;1.482;1.601;48.073;4.333;4.266;4.198;7214.661;3.084;3.714;4.995;0.567;-0.04;-1.103;0.753;0.174;0.018
0;0;3691;1665;349;825.539;2.6;5.139;3.827;1.227;1.312;48.323;3.861;3.805;3.747;6428.465;2.539;3.35;4.441;0.424;-0.04;-1.112;0.651;0.169;0.016
2;2;5503;1665;365;826.444;2.781;5.788;4.178;1.397;1.61;46.453;4.195;4.137;4.078;6984.879;3.007;3.559;4.786;0.478;-0.04;-1.228;0.691;0.165;0.017
0;2;4078;1665;358;817.338;2.518;5.212;3.843;1.325;1.369;49.192;3.836;3.777;3.718;6386.95;2.694;3.234;4.452;0.439;-0.04;-1.281;0.663;0.173;0.016
1;4;4392;1665;389;840.666;2.446;5.357;3.849;1.403;1.507;48.199;3.823;3.766;3.708;6365.243;2.91;3.35;4.29;0.423;-0.041;-0.837;0.65;0.17;0.016
1;3;4214;1665;413;818.939;2.764;5.895;4.174;1.41;1.721;45.041;4.17;4.116;4.062;6942.527;3.132;3.645;4.686;0.433;-0.041;-0.886;0.658;0.158;0.016
0;1;3759;1665;377;812.568;2.682;5.624;4.135;1.453;1.489;49.404;4.122;4.059;3.995;6863.257;2.942;3.567;4.682;0.505;-0.041;-1.002;0.711;0.172;0.017
2;2;4186;1665;355;831.487;3.055;6.281;4.609;1.553;1.672;48.157;4.573;4.502;4.429;7613.868;3.225;3.894;5.224;0.635;-0.041;-1.051;0.797;0.174;0.02
0;2;3530;1665;440;840.734;2.804;5.744;4.231;1.428;1.513;48.543;4.214;4.159;4.104;7016.759;2.941;3.628;4.752;0.453;-0.041;-1.067;0.673;0.16;0.016
0;0;4523;1665;388;820.387;2.963;5.989;4.453;1.49;1.535;49.257;4.442;4.378;4.314;7395.737;3.026;3.789;5.083;0.551;-0.041;-1.101;0.742;0.167;0.018
1;4;6936;1665;354;816.404;2.7;5.416;4.005;1.305;1.411;48.054;3.954;3.896;3.837;6582.595;2.716;3.341;4.529;0.447;-0.041;-1.214;0.669;0.169;0.016
0;4;6134;1665;328;847.973;2.552;5.029;3.767;1.215;1.261;49.062;3.762;3.703;3.643;6263.1;2.476;3.173;4.331;0.433;-0.041;-1.245;0.658;0.175;0.016
2;2;3677;1665;361;822.958;3.151;6.341;4.671;1.521;1.67;47.669;4.647;4.591;4.535;7736.861;3.191;4.074;5.206;0.502;-0.042;-0.999;0.709;0.153;0.017
2;2;4133;1665;343;826.84;3.266;6.743;4.864;1.598;1.879;45.963;4.86;4.787;4.714;8091.177;3.477;4.181;5.523;0.682;-0.042;-1.038;0.826;0.17;0.02
2;3;5440;1665;377;828.637;3.406;6.792;5.046;1.64;1.746;48.436;5.045;4.977;4.908;8400.455;3.386;4.388;5.729;0.672;-0.042;-1.045;0.82;0.163;0.02
2;2;3641;1665;365;828.723;3.151;6.38;4.673;1.523;1.706;47.153;4.686;4.624;4.561;7801.854;3.229;4.081;5.324;0.568;-0.042;-1.105;0.754;0.161;0.018
2;4;6084;1665;386;833.604;2.512;5.08;3.775;1.262;1.305;49.175;3.736;3.686;3.636;6220.31;2.567;3.202;4.247;0.362;-0.042;-1.144;0.602;0.161;0.015
0;2;3677;1665;369;853.257;2.428;5.108;3.732;1.304;1.375;48.676;3.731;3.666;3.601;6211.34;2.68;3.179;4.346;0.466;-0.042;-1.21;0.683;0.183;0.017
0;3;3555;1665;403;821.519;2.85;6.042;4.377;1.527;1.665;47.847;4.405;4.341;4.275;7334.041;3.192;3.884;5.014;0.548;-0.043;-0.933;0.74;0.168;0.018
